"Numero_statut","IsActiveMember","EstimatedSalary","HasCrCard","Exited"
"931","0","38812.67","0","0"
"932","1","34338.21","1","0"
"933","0","823.36","1","0"
"934","1","135482.26","0","1"
"935","1","10656.89","1","0"
"936","1","116467.35","0","0"
"937","1","96823.32","1","1"
"938","1","171096.2","0","0"
"939","1","79881.39","1","0"
"940","0","157862.82","1","0"
"941","1","127951.81","1","0"
"942","0","191074.11","0","0"
"943","0","157333.69","1","1"
"944","0","133457.52","1","0"
"945","0","130789.6","1","0"
"946","1","128373.88","1","0"
"947","0","194273.2","1","1"
"948","1","5684.17","1","1"
"949","1","131043.2","1","0"
"950","0","21228.34","0","1"
"951","1","43250.3","1","0"
"952","0","4389.4","1","0"
"953","1","189271.9","0","0"
"954","1","102284.2","1","0"
"955","1","156774.94","0","1"
"956","0","69865.49","0","0"
"957","1","85523.24","0","0"
"958","1","51219.8","1","0"
"959","0","7222.92","0","0"
"960","1","23971.33","1","0"
"961","1","132173.31","1","0"
"962","0","113639.64","1","0"
"963","1","39768.59","1","0"
"964","0","108732.96","1","1"
"965","1","117349.19","1","1"
"966","1","78004.5","1","0"
"967","1","152417.79","1","0"
"968","0","26057.08","0","0"
"969","0","79972.09","0","0"
"970","1","107125.79","0","0"
"971","1","47679.14","1","0"
"972","1","134509.47","1","0"
"973","0","153265.31","0","0"
"974","1","179883.04","0","0"
"975","0","138882.98","1","0"
"976","1","9855.81","0","0"
"977","0","67046.83","1","1"
"978","0","56388.63","1","0"
"979","0","77764.37","1","0"
"980","0","130590.35","1","0"
"981","0","151912.49","0","0"
"982","0","151083.8","0","0"
"983","1","777.37","1","0"
"984","0","69454.24","0","1"
"985","1","11723.57","0","0"
"986","1","91565.25","1","0"
"987","0","79616.37","1","0"
"988","0","102299.81","1","1"
"989","1","104533.51","1","0"
"990","0","140765.57","1","1"
"991","0","66214.13","1","0"
"992","1","139816.1","1","0"
"993","1","140139.28","0","0"
"994","0","102297.15","0","0"
"995","0","145765.83","1","0"
"996","1","83912.24","0","0"
"997","1","78439.73","0","0"
"998","1","6776.92","0","0"
"999","1","9903.42","1","0"
"1000","0","91561.91","0","0"
"1001","0","4027.02","1","0"
"1002","1","116111.51","1","0"
"1003","1","184023.54","1","0"
"1004","0","67124.48","0","1"
"1005","0","50070.59","1","0"
"1006","0","53793.1","0","1"
"1007","0","45261.47","1","0"
"1008","1","36721.4","1","0"
"1009","0","130009.85","1","1"
"1010","1","175380.77","1","0"
"1011","0","127847.25","1","1"
"1012","1","138231.7","1","0"
"1013","1","48673.18","0","0"
"1014","1","70668.77","1","0"
"1015","1","199505.53","0","0"
"1016","1","169583.18","1","1"
"1017","0","49063.42","1","0"
"1018","0","63337.19","1","0"
"1019","0","60083.11","1","1"
"1020","0","48606.71","1","0"
"1021","0","165580.93","1","1"
"1022","1","194010.12","1","0"
"1023","1","69263.1","0","0"
"1024","1","88698.83","1","0"
"1025","0","63030.97","1","0"
"1026","0","59668.81","1","0"
"1027","0","184230.23","0","0"
"1028","1","64050.19","0","0"
"1029","1","81853.98","1","0"
"1030","1","154642.91","1","0"
"1031","0","145679.6","0","0"
"1032","0","30781.77","0","0"
"1033","1","81622.52","0","0"
"1034","1","196474.35","0","0"
"1035","1","176276.1","0","0"
"1036","0","35113.08","1","0"
"1037","0","64299.82","1","0"
"1038","1","180969.55","1","0"
"1039","1","138176.78","1","0"
"1040","1","86733.61","1","0"
"1041","1","7418.92","1","0"
"1042","0","166376.54","1","0"
"1043","0","140881.2","1","1"
"1044","0","4460.2","1","0"
"1045","1","110472.12","1","0"
"1046","0","86460.28","1","0"
"1047","0","16500.66","1","1"
"1048","0","114020.06","1","1"
"1049","0","131660.31","1","0"
"1050","0","52449.62","1","1"
"1051","1","161465.31","0","0"
"1052","1","20018.79","1","0"
"1053","0","176318.27","1","0"
"1054","1","50488.91","1","0"
"1055","0","30379.6","1","0"
"1056","1","161326.73","1","0"
"1057","0","45348.08","1","0"
"1058","0","180251.68","0","1"
"1059","0","34925.56","0","0"
"1060","0","126555.74","0","0"
"1061","0","187921.3","1","0"
"1062","1","136390.88","1","0"
"1063","0","78566.64","1","1"
"1064","1","166038.27","1","0"
"1065","1","140385.33","1","0"
"1066","0","38629.3","0","1"
"1067","1","24998.75","1","1"
"1068","0","128815.33","1","0"
"1069","0","19376.56","1","1"
"1070","0","31904.31","1","1"
"1071","0","173179.79","1","1"
"1072","1","22485.64","1","0"
"1073","1","196668.51","0","0"
"1074","0","136506.86","0","0"
"1075","1","36278.89","1","0"
"1076","1","163254.39","1","0"
"1077","0","99654.13","1","0"
"1078","0","20207.02","1","0"
"1079","1","4195.84","1","0"
"1080","1","112340.2","1","0"
"1081","1","2035.94","0","0"
"1082","0","132295.95","1","0"
"1083","0","177383.68","1","1"
"1084","0","90284.47","1","0"
"1085","0","61349.37","1","0"
"1086","0","196466.83","1","1"
"1087","0","70758.37","0","1"
"1088","0","13892.57","1","0"
"1089","1","9684.52","1","0"
"1090","1","40546.15","1","0"
"1091","1","136603.42","1","0"
"1092","1","133172.48","1","0"
"1093","1","152821.12","0","1"
"1094","1","147715.83","1","0"
"1095","0","43169.15","1","0"
"1096","0","76755.99","1","1"
"1097","1","73406.04","1","1"
"1098","0","176728.28","1","0"
"1099","0","98309.27","0","0"
"1100","1","6203.66","1","0"
"1101","1","176791.27","1","0"
"1102","0","50679.48","1","0"
"1103","0","150580.88","1","0"
"1104","0","80120.19","1","0"
"1105","0","151645.96","1","0"
"1106","0","55072.32","1","0"
"1107","0","115068.99","0","0"
"1108","0","149471.13","0","1"
"1109","0","46522.68","1","0"
"1110","0","189995.86","1","0"
"1111","1","46369.57","1","1"
"1112","1","30722.52","1","1"
"1113","0","70810.6","0","0"
"1114","0","106663.46","1","1"
"1115","0","175836.03","0","1"
"1116","1","85646.41","0","0"
"1117","1","101485.72","1","0"
"1118","0","191734.67","0","1"
"1119","1","101839.77","1","0"
"1120","0","4888.91","1","0"
"1121","0","193132.98","1","0"
"1122","0","193518.76","1","0"
"1123","0","93982.02","0","1"
"1124","1","197000.92","1","1"
"1125","0","106837.06","1","1"
"1126","1","115161.28","1","0"
"1127","0","196260.3","1","0"
"1128","1","96404.38","1","0"
"1129","0","97658.66","1","0"
"1130","1","49108.23","1","1"
"1131","1","195651.66","0","0"
"1132","0","111698","1","0"
"1133","1","171707.93","1","0"
"1134","1","66721.98","1","0"
"1135","1","57876.05","1","0"
"1136","0","177994.81","0","0"
"1137","1","105125.65","0","0"
"1138","0","17439.66","1","0"
"1139","0","172668.39","1","0"
"1140","1","753.37","0","0"
"1141","0","98686.4","1","1"
"1142","1","107047.92","1","0"
"1143","0","152153.74","1","0"
"1144","1","34338.04","1","0"
"1145","1","173878.87","0","1"
"1146","0","159254.29","1","0"
"1147","0","54776.64","1","0"
"1148","0","134594.99","1","0"
"1149","1","41724.72","1","0"
"1150","0","110527.71","0","0"
"1151","0","8996.79","0","0"
"1152","1","190200.53","0","0"
"1153","1","115333.43","0","0"
"1154","0","143619.52","0","1"
"1155","1","58467.08","1","0"
"1156","0","12128.69","1","0"
"1157","1","49872.33","1","0"
"1158","1","139735.54","0","0"
"1159","0","60891.8","1","1"
"1160","0","100862.54","1","0"
"1161","0","76640.29","1","1"
"1162","0","126013.58","1","1"
"1163","0","87347.82","1","0"
"1164","1","77370.37","0","0"
"1165","1","62722.44","1","0"
"1166","0","196257.68","0","0"
"1167","0","81723.8","1","0"
"1168","1","31299.71","1","0"
"1169","0","63495.86","1","0"
"1170","1","166520.96","1","0"
"1171","0","150242.44","0","0"
"1172","0","27345.18","0","1"
"1173","1","87000.39","1","0"
"1174","0","44912.7","1","0"
"1175","0","179978.68","1","1"
"1176","0","145759.7","1","0"
"1177","0","14121.61","0","0"
"1178","0","66232.23","1","0"
"1179","1","190296.76","1","1"
"1180","0","172782.69","0","0"
"1181","1","99128.13","1","0"
"1182","1","178341.33","1","0"
"1183","1","146992.24","1","1"
"1184","1","151314.98","1","0"
"1185","0","92915.84","1","0"
"1186","1","58974","1","0"
"1187","1","174627.06","1","0"
"1188","1","79579.94","1","1"
"1189","0","50771.16","1","0"
"1190","1","153537.55","1","1"
"1191","1","132975.39","1","0"
"1192","1","85208.93","0","0"
"1193","0","170214.82","1","1"
"1194","0","100615.14","1","1"
"1195","0","186105.99","1","0"
"1196","1","55119.53","1","0"
"1197","0","28760.99","1","0"
"1198","0","171021.44","1","0"
"1199","0","176678.72","1","0"
"1200","1","28667.56","0","0"
"1201","0","197238.03","0","0"
"1202","0","139994.68","1","1"
"1203","0","151169.83","1","0"
"1204","1","118113.64","1","0"
"1205","1","34453.17","1","0"
"1206","1","64872.33","0","0"
"1207","0","10956.82","1","0"
"1208","1","36885.85","1","0"
"1209","1","168053.4","1","0"
"1210","0","155227","0","0"
"1211","0","38409.79","1","1"
"1212","1","75279.39","0","0"
"1213","0","158302.59","1","1"
"1214","1","11525.72","1","0"
"1215","0","94993.04","1","1"
"1216","0","173912.29","1","1"
"1217","1","41139.05","0","0"
"1218","1","58019.95","1","0"
"1219","0","164128.41","0","1"
"1220","1","46998.13","1","1"
"1221","1","177279.41","1","0"
"1222","0","75832.53","1","0"
"1223","0","61094.53","1","0"
"1224","1","30117.44","0","0"
"1225","0","179227.12","1","0"
"1226","1","52110.45","1","0"
"1227","0","75248.75","1","0"
"1228","0","184317.74","1","0"
"1229","0","158553.1","1","0"
"1230","1","95686.42","1","0"
"1231","1","71682.54","0","0"
"1232","0","1790.48","1","0"
"1233","0","139431","1","1"
"1234","0","118358.54","1","0"
"1235","1","130827.88","1","0"
"1236","1","119404.63","1","0"
"1237","1","162703","1","0"
"1238","0","172665.21","1","0"
"1239","1","170142.09","0","0"
"1240","0","73977.23","1","0"
"1241","1","60906.12","1","0"
"1242","1","194867.27","1","0"
"1243","1","193716.56","1","0"
"1244","1","14633.35","0","0"
"1245","0","31730.32","0","0"
"1246","0","20063.63","1","1"
"1247","1","99792.82","1","0"
"1248","0","37654.31","1","0"
"1249","1","192449.02","1","0"
"1250","1","181208.47","1","0"
"1251","1","155165.61","1","0"
"1252","0","121504.18","1","1"
"1253","1","61569.07","1","0"
"1254","0","123269.71","1","0"
"1255","0","31272.14","1","1"
"1256","1","62825.03","1","0"
"1257","0","184056.45","1","0"
"1258","1","48924.73","1","0"
"1259","0","191111.02","1","0"
"1260","1","54184.06","0","0"
"1261","0","64381.33","1","1"
"1262","0","78770.86","1","0"
"1263","1","116766.79","0","0"
"1264","0","32916.29","0","0"
"1265","1","50972.6","0","0"
"1266","0","122066.5","1","1"
"1267","0","65996.9","1","0"
"1268","1","79577.38","1","0"
"1269","0","130529.13","1","0"
"1270","1","172629.67","1","0"
"1271","0","15216.53","1","0"
"1272","1","17512.53","1","0"
"1273","0","131852.01","0","0"
"1274","0","181945.52","1","1"
"1275","0","91482.5","1","0"
"1276","1","77119.45","1","0"
"1277","0","95611.74","1","1"
"1278","1","80428.42","1","0"
"1279","1","163714.92","0","0"
"1280","1","27375.15","0","0"
"1281","1","73873.65","1","0"
"1282","0","139266.48","0","1"
"1283","1","131772.51","1","0"
"1284","1","173454.07","0","0"
"1285","1","67552.71","0","0"
"1286","1","34765.33","1","0"
"1287","0","120219.14","0","0"
"1288","0","90212.38","0","0"
"1289","0","164975.82","1","0"
"1290","0","1285.81","1","1"
"1291","0","83679.46","1","0"
"1292","0","34548.74","0","0"
"1293","1","74275.08","1","0"
"1294","1","7278.57","0","0"
"1295","1","162053.92","1","0"
"1296","0","199336.63","0","0"
"1297","1","62347.71","0","0"
"1298","1","91711.66","1","0"
"1299","0","79240.9","0","0"
"1300","1","76679.6","1","0"
"1301","0","162511.55","1","0"
"1302","1","21360.88","1","0"
"1303","0","54487.43","1","0"
"1304","0","53931.05","1","1"
"1305","0","103165.15","1","0"
"1306","0","146359.81","0","1"
"1307","1","28370.95","1","1"
"1308","0","10023.15","0","0"
"1309","1","192928.82","1","0"
"1310","0","50485.7","0","0"
"1311","1","131662.47","1","0"
"1312","1","152235.3","1","0"
"1313","1","68093.23","1","1"
"1314","1","80061.31","1","0"
"1315","0","149583.67","1","1"
"1316","0","7631.27","0","0"
"1317","1","33082.81","1","0"
"1318","0","121883.87","1","1"
"1319","1","100722.72","1","1"
"1320","1","47093.11","0","0"
"1321","1","177624.01","1","0"
"1322","0","106149.48","0","0"
"1323","0","16874.92","1","0"
"1324","0","54560.79","0","1"
"1325","1","153605.75","1","0"
"1326","1","44390.38","0","0"
"1327","0","63218.85","1","0"
"1328","1","41626.78","1","0"
"1329","1","24765.53","0","1"
"1330","0","28280.8","1","1"
"1331","0","89043.19","1","0"
"1332","1","17294.12","1","0"
"1333","1","126702.41","1","0"
"1334","0","13123.41","1","0"
"1335","1","167973.63","1","0"
"1336","0","125870.79","1","1"
"1337","0","91972.49","1","0"
"1338","0","155593.74","1","0"
"1339","1","67788.49","1","0"
"1340","1","62615.35","1","0"
"1341","1","107415.02","1","1"
"1342","0","166526.26","1","1"
"1343","1","120107.1","1","0"
"1344","0","188227.8","1","0"
"1345","0","91560.63","1","1"
"1346","0","166495.2","0","0"
"1347","1","165614.4","1","0"
"1348","1","86372.24","1","0"
"1349","1","2755.53","1","0"
"1350","0","83594.51","1","0"
"1351","1","103706.41","1","0"
"1352","0","5924.38","0","1"
"1353","1","58203.67","1","1"
"1354","0","49361.84","1","0"
"1355","1","73585.18","0","1"
"1356","1","95135.27","1","0"
"1357","1","38794.57","1","0"
"1358","1","198926.36","0","0"
"1359","1","56099.86","1","0"
"1360","1","117023.08","1","0"
"1361","1","62083","0","0"
"1362","1","141822.8","1","0"
"1363","1","185387.14","1","0"
"1364","1","57461.13","0","0"
"1365","1","120380.12","1","0"
"1366","0","133020.9","1","1"
"1367","0","13589.93","1","0"
"1368","1","77830.36","1","1"
"1369","1","136610.02","1","0"
"1370","1","17160.94","1","1"
"1371","0","176843.53","1","0"
"1372","0","114996.33","1","0"
"1373","1","196990.79","0","0"
"1374","0","133146.03","1","1"
"1375","0","185667.72","1","0"
"1376","1","24020.49","1","0"
"1377","1","185750.02","1","1"
"1378","1","178045.97","1","0"
"1379","1","199857.47","1","0"
"1380","1","43595.9","1","0"
"1381","0","122810.53","1","0"
"1382","0","3440.47","1","1"
"1383","0","35989.41","1","0"
"1384","1","17163.75","0","0"
"1385","0","44506.09","1","1"
"1386","1","17848.3","0","0"
"1387","1","76209.56","0","0"
"1388","1","141476.56","1","0"
"1389","1","60032.46","0","1"
"1390","0","100686.11","1","1"
"1391","0","96429.29","1","0"
"1392","1","15795.88","1","1"
"1393","0","116547.31","1","0"
"1394","0","191260.74","1","0"
"1395","1","173870.39","1","0"
"1396","0","117273.35","1","0"
"1397","0","92277.47","1","1"
"1398","1","44244.49","1","1"
"1399","0","78133.48","0","1"
"1400","0","103402.88","1","0"
"1401","1","137835.82","0","0"
"1402","0","20670.1","1","0"
"1403","0","77469.38","1","0"
"1404","1","57572.38","1","0"
"1405","0","75884.65","1","1"
"1406","0","146955.71","1","1"
"1407","1","67040.12","0","0"
"1408","1","178418.35","1","0"
"1409","0","30807.02","0","0"
"1410","0","143835.76","1","0"
"1411","0","130883.9","0","1"
"1412","1","194343.72","0","0"
"1413","1","9796.69","1","0"
"1414","0","47310.24","0","0"
"1415","1","141148.21","1","0"
"1416","1","111138.25","1","0"
"1417","0","114182.07","1","0"
"1418","1","127560.77","0","0"
"1419","0","18082.06","1","0"
"1420","1","136330.26","1","0"
"1421","1","34121.81","0","0"
"1422","0","56246.69","1","0"
"1423","1","191417.42","0","0"
"1424","1","23317.88","1","0"
"1425","0","144675.3","0","1"
"1426","1","175161.05","0","0"
"1427","0","14928.8","1","0"
"1428","0","161479.19","0","1"
"1429","1","133501.94","1","0"
"1430","1","23703.52","1","0"
"1431","1","115985.38","0","0"
"1432","0","43229.2","1","0"
"1433","1","94862.93","1","0"
"1434","1","142377.69","0","0"
"1435","0","135635.25","1","0"
"1436","0","148487.9","1","0"
"1437","1","58976.85","0","0"
"1438","1","76254.83","0","0"
"1439","0","55857.48","0","1"
"1440","1","77867.23","1","0"
"1441","0","22878.16","1","1"
"1442","1","114469.55","1","0"
"1443","0","96754.8","1","0"
"1444","0","125154.57","0","1"
"1445","1","113597.64","0","0"
"1446","0","121408.55","1","0"
"1447","1","109219.43","0","0"
"1448","1","50230.31","1","1"
"1449","0","177719.88","1","1"
"1450","0","131211.86","0","0"
"1451","0","82152.83","1","1"
"1452","1","216.27","1","0"
"1453","1","1713.1","1","1"
"1454","1","136910.18","1","0"
"1455","1","20243.97","1","1"
"1456","1","86043.27","0","0"
"1457","0","126561.07","1","0"
"1458","1","64350.8","0","0"
"1459","1","10472.31","1","0"
"1460","0","95941.55","1","1"
"1461","1","125222.36","1","0"
"1462","0","170950.58","1","0"
"1463","0","236.45","1","1"
"1464","1","31517.16","0","0"
"1465","1","181610.6","1","0"
"1466","0","156593.09","1","0"
"1467","0","4272","1","0"
"1468","0","163587.9","1","0"
"1469","0","175843.68","1","1"
"1470","0","166164.3","0","1"
"1471","1","61796.64","1","0"
"1472","1","21439.49","1","0"
"1473","1","19225.85","1","0"
"1474","0","132547.02","0","0"
"1475","1","62688.55","0","0"
"1476","0","21760.96","1","0"
"1477","1","154460.68","0","0"
"1478","1","8065","0","0"
"1479","0","173365.9","1","1"
"1480","1","69428.79","1","0"
"1481","1","12757.14","1","0"
"1482","0","180426.2","1","0"
"1483","1","43093.67","1","0"
"1484","1","68594","0","0"
"1485","1","197996.65","1","0"
"1486","0","122953","0","1"
"1487","1","76821.24","1","0"
"1488","1","141400.51","0","1"
"1489","0","41921.75","1","1"
"1490","1","175664.25","0","0"
"1491","0","117916.63","1","0"
"1492","0","194690.77","1","1"
"1493","0","166677.35","0","1"
"1494","0","160131.58","1","0"
"1495","1","123622","0","0"
"1496","1","113483.96","0","0"
"1497","0","79618.79","0","0"
"1498","0","24472.23","1","0"
"1499","1","177025.79","0","0"
"1500","1","103349.74","1","0"
"1501","1","63606.22","0","1"
"1502","1","14490.79","1","0"
"1503","0","105080.53","0","0"
"1504","0","83499.89","0","1"
"1505","0","143598.7","1","0"
"1506","0","36091.91","0","1"
"1507","0","13007.89","0","0"
"1508","0","6101.41","1","0"
"1509","1","48314","1","0"
"1510","0","197111.99","1","0"
"1511","1","110299.78","1","0"
"1512","0","30114.32","0","0"
"1513","1","98894.64","1","0"
"1514","0","49826.68","1","0"
"1515","1","10074.05","1","0"
"1516","1","20769.88","0","0"
"1517","0","163427.18","0","0"
"1518","1","140068.77","0","0"
"1519","0","83206.19","0","0"
"1520","1","111402.97","1","1"
"1521","1","92873.5","0","1"
